qid2_n,freq_qid2
28307,3
170007,3
61680,3
28302,3
142240,3
79727,3
207304,3
165301,3
399047,3
220724,3
354575,3
56610,3
17037,3
142087,3
296108,3
200487,3
85506,3
158987,3
321784,3
27158,3
170061,3
207332,3
61707,3
84628,3
85525,3
208630,3
158958,3
106651,3
260571,3
85165,3
346542,3
195678,3
19669,3
302193,3
207310,3
79707,3
86662,3
94258,3
18217,3
321841,3
200511,3
28218,3
234401,3
11324,3
61649,3
94187,3
158778,3
11332,3
94180,3
56690,3
81703,3
169892,3
142470,3
207229,3
169885,3
18275,3
142484,3
16472,3
28170,3
28168,3
79777,3
296223,3
85602,3
169915,3
77231,3
17010,3
158820,3
28282,3
114241,3
28279,3
94244,3
65051,3
142306,3
84587,3
62263,3
20316,3
56647,3
169943,3
169941,3
111771,3
169936,3
17663,3
55904,3
158839,3
142335,3
160831,3
10674,3
61660,3
65043,3
306301,3
127607,3
436744,3
263549,3
16720,3
204485,3
200936,3
11654,3
254548,3
62400,3
141412,3
11671,3
390442,3
18387,3
158182,3
18678,3
78259,3
301896,3
135755,3
326628,3
11683,3
219649,3
349879,3
61462,3
296633,3
93502,3
158141,3
57049,3
219611,3
16728,3
27589,3
93581,3
145938,3
93644,3
306103,3
158260,3
27633,3
143454,3
263650,3
93621,3
68443,3
219744,3
18639,3
67776,3
85862,3
487751,3
209128,3
70699,3
158214,3
143488,3
18654,3
322028,3
398679,3
219728,3
158203,3
219717,3
169298,3
11698,3
142958,3
27436,3
27460,3
97615,3
11733,3
16690,3
62423,3
62425,3
219500,3
139978,3
80090,3
91154,3
206874,3
84296,3
35118,3
11760,3
318516,3
54990,3
260799,3
64804,3
62443,3
158031,3
260801,3
11789,3
22174,3
219439,3
62413,3
93444,3
158095,3
57082,3
161275,3
16707,3
6575,3
18705,3
158131,3
27506,3
206931,3
153208,3
64837,3
80056,3
18715,3
11723,3
143706,3
322050,3
69053,3
18721,3
57074,3
143720,3
93468,3
219554,3
158104,3
143738,3
342917,3
48897,3
200866,3
93652,3
169591,3
143072,3
357872,3
400246,3
143091,3
29055,3
103526,3
198643,3
306168,3
93782,3
321106,3
323151,3
10120,3
16764,3
27795,3
44676,3
56909,3
143156,3
15780,3
398777,3
61532,3
79919,3
219977,3
17072,3
219973,3
96714,3
85719,3
143062,3
141136,3
97447,3
84457,3
207124,3
16854,3
56853,3
208936,3
56856,3
93888,3
93886,3
260677,3
3275,3
302998,3
278636,3
275700,3
220071,3
143044,3
357865,3
16685,3
11514,3
11516,3
93824,3
18491,3
259858,3
273540,3
161137,3
84410,3
158318,3
16772,3
93694,3
28006,3
267770,3
200833,3
8577,3
362342,3
93683,3
61504,3
11591,3
11595,3
18598,3
61501,3
56972,3
143361,3
219828,3
254468,3
344636,3
8885,3
169494,3
219825,3
40099,3
209098,3
362347,3
254440,3
93764,3
143260,3
219955,3
275719,3
175287,3
27761,3
158379,3
27753,3
207023,3
18557,3
357156,3
10380,3
93730,3
342226,3
390239,3
38530,3
275724,3
11567,3
219910,3
84392,3
27723,3
169536,3
24386,3
79950,3
346445,3
79676,3
99896,3
11203,3
159692,3
95038,3
137719,3
302702,3
17333,3
26999,3
56233,3
221619,3
29069,3
105326,3
159711,3
200007,3
29059,3
140981,3
12435,3
170685,3
140940,3
260221,3
160347,3
17739,3
221591,3
208131,3
10835,3
109087,3
160349,3
29081,3
97472,3
15584,3
95060,3
61947,3
17379,3
97606,3
260260,3
159801,3
159794,3
51596,3
161231,3
65312,3
160290,3
52451,3
208058,3
302684,3
29112,3
35564,3
221670,3
253481,3
17680,3
10796,3
2896,3
7804,3
159739,3
159903,3
85164,3
159655,3
58915,3
302741,3
10868,3
141069,3
260419,3
28958,3
147111,3
275517,3
160393,3
141080,3
85192,3
56301,3
17799,3
208200,3
65278,3
159561,3
56303,3
200083,3
200091,3
28938,3
141119,3
170583,3
5122,3
61856,3
295770,3
141135,3
221514,3
279756,3
56288,3
65268,3
198867,3
62119,3
170639,3
56264,3
159645,3
399463,3
141010,3
29003,3
37165,3
94950,3
94945,3
9724,3
221537,3
4446,3
28985,3
94809,3
17771,3
318043,3
260199,3
62124,3
28975,3
25392,3
56286,3
11496,3
56189,3
84911,3
84956,3
84958,3
140494,3
65354,3
221928,3
160118,3
17534,3
306650,3
160120,3
95244,3
93586,3
35245,3
56117,3
29141,3
140528,3
306645,3
6935,3
17550,3
207909,3
95233,3
62049,3
295582,3
95223,3
50714,3
346692,3
170961,3
160111,3
70929,3
29328,3
29374,3
147143,3
199764,3
95293,3
129067,3
17467,3
17491,3
29362,3
62020,3
273246,3
207821,3
17499,3
29356,3
84991,3
275404,3
171015,3
97146,3
397157,3
221954,3
62040,3
29337,3
27011,3
221942,3
101233,3
140576,3
99827,3
221800,3
191817,3
199885,3
170867,3
502056,3
264110,3
95143,3
253429,3
170843,3
78198,3
312183,3
85070,3
140732,3
65316,3
221757,3
29164,3
140747,3
140755,3
7765,3
199930,3
73343,3
47949,3
20182,3
10771,3
327503,3
253424,3
29266,3
140682,3
159951,3
207769,3
95212,3
30205,3
10719,3
29243,3
140609,3
207924,3
29229,3
29227,3
159337,3
56149,3
207763,3
159934,3
61975,3
159928,3
256775,3
221814,3
29211,3
85051,3
95166,3
207958,3
363207,3
14890,3
159525,3
62918,3
103247,3
141705,3
11116,3
65142,3
24828,3
88340,3
221056,3
208486,3
11120,3
17128,3
18032,3
94511,3
141734,3
253792,3
141736,3
43839,3
253877,3
91242,3
94486,3
263875,3
221022,3
11136,3
17108,3
17106,3
141800,3
11114,3
13011,3
56495,3
62201,3
306421,3
102076,3
253811,3
208422,3
159242,3
56471,3
27379,3
170234,3
94575,3
480999,3
327216,3
94562,3
170232,3
60405,3
141644,3
149048,3
26448,3
79573,3
79577,3
253840,3
160599,3
141680,3
61763,3
362793,3
28521,3
221403,3
220891,3
159063,3
170114,3
94401,3
97139,3
141971,3
65116,3
94368,3
141985,3
141992,3
61725,3
31686,3
85479,3
253990,3
318196,3
85486,3
296086,3
49585,3
104911,3
208598,3
436399,3
200475,3
28405,3
18132,3
18655,3
220898,3
18055,3
170140,3
28518,3
141264,3
28513,3
159120,3
436321,3
260041,3
11148,3
306393,3
12648,3
160645,3
141862,3
141871,3
79645,3
354541,3
128649,3
85451,3
16782,3
389432,3
28472,3
141920,3
62227,3
170142,3
208546,3
94595,3
141567,3
85220,3
84764,3
10960,3
207550,3
327321,3
266991,3
9487,3
86319,3
28831,3
362989,3
221382,3
10706,3
436082,3
79455,3
17986,3
5009,3
77371,3
65211,3
27636,3
263977,3
295849,3
253681,3
33685,3
200248,3
208285,3
207523,3
141248,3
172424,3
321649,3
61837,3
62140,3
185944,3
10915,3
65723,3
10923,3
28891,3
10927,3
273331,3
70435,3
61845,3
141193,3
65643,3
79448,3
17847,3
17849,3
14469,3
260165,3
115352,3
10945,3
84797,3
208258,3
350467,3
115698,3
302349,3
141335,3
61822,3
357668,3
38270,3
160524,3
85324,3
69982,3
17946,3
94669,3
221228,3
61796,3
17181,3
170267,3
17179,3
278943,3
11076,3
159295,3
160544,3
84340,3
448968,3
278938,3
160563,3
11082,3
34665,3
129,3
94619,3
405464,3
275312,3
56390,3
85312,3
341919,3
39658,3
84740,3
139308,3
79514,3
141378,3
159399,3
12177,3
170347,3
141413,3
84734,3
54174,3
79526,3
28742,3
354475,3
295883,3
11046,3
17921,3
170308,3
11050,3
221244,3
64533,3
11056,3
219437,3
28072,3
266823,3
362135,3
157530,3
39133,3
161763,3
11832,3
61978,3
362098,3
218769,3
27237,3
297051,3
19205,3
26774,3
64683,3
161765,3
42164,3
144193,3
144778,3
26853,3
273639,3
57259,3
61400,3
128534,3
27337,3
80359,3
303214,3
26788,3
206740,3
11834,3
144798,3
168703,3
141910,3
60832,3
93239,3
51851,3
157525,3
86286,3
263449,3
301636,3
144896,3
144027,3
93048,3
19074,3
84252,3
437463,3
26855,3
18902,3
144763,3
157253,3
135625,3
80300,3
144303,3
131743,3
229533,3
144226,3
144465,3
26863,3
10905,3
61324,3
209865,3
15486,3
301710,3
157239,3
64716,3
157237,3
157231,3
84078,3
169101,3
157550,3
361818,3
19216,3
115304,3
219369,3
320962,3
86201,3
275812,3
157840,3
326349,3
322179,3
93029,3
80168,3
27062,3
144210,3
209853,3
54064,3
161771,3
206555,3
93340,3
80157,3
64638,3
18891,3
57171,3
161618,3
61277,3
84163,3
144650,3
12100,3
26813,3
219065,3
16534,3
57291,3
64732,3
86281,3
434605,3
19163,3
57198,3
254965,3
254718,3
93270,3
254851,3
201380,3
27265,3
86117,3
157330,3
27109,3
161734,3
333288,3
141624,3
209798,3
206801,3
255040,3
12544,3
130986,3
219278,3
16530,3
296805,3
201275,3
86037,3
161451,3
84227,3
201397,3
19171,3
3248,3
404714,3
32441,3
144640,3
18964,3
98251,3
255535,3
64727,3
305884,3
11839,3
209399,3
18885,3
144432,3
157936,3
144671,3
61345,3
144864,3
93099,3
219329,3
84220,3
12005,3
80265,3
297063,3
93109,3
305974,3
144330,3
219332,3
61281,3
301769,3
219030,3
404608,3
354823,3
144851,3
93258,3
157308,3
62527,3
84246,3
61274,3
157741,3
84064,3
86269,3
86030,3
57367,3
318581,3
93282,3
144610,3
86023,3
255018,3
144666,3
27213,3
86113,3
237933,3
111033,3
102110,3
169115,3
157828,3
86079,3
12130,3
80488,3
16560,3
57347,3
64913,3
16640,3
157382,3
16555,3
259483,3
57491,3
19139,3
201359,3
57845,3
346275,3
320961,3
362175,3
46471,3
296959,3
254769,3
16558,3
255104,3
259487,3
27188,3
255103,3
80311,3
11200,3
24579,3
27196,3
86179,3
86303,3
26885,3
64627,3
84155,3
322092,3
80250,3
168850,3
19236,3
326333,3
254913,3
206613,3
275086,3
84209,3
12061,3
73743,3
19025,3
254903,3
429126,3
19230,3
209752,3
342346,3
157804,3
169119,3
18916,3
100796,3
209580,3
354917,3
219157,3
26880,3
255117,3
93361,3
84157,3
92886,3
61265,3
93014,3
90009,3
326329,3
218997,3
275813,3
354852,3
151271,3
142328,3
201446,3
218795,3
144271,3
61318,3
326320,3
80412,3
127472,3
61734,3
18811,3
11810,3
240808,3
326157,3
157597,3
12055,3
275080,3
12142,3
446958,3
80152,3
18908,3
16445,3
390960,3
157418,3
61704,3
168651,3
57073,3
157995,3
318701,3
168983,3
447188,3
62515,3
16429,3
158020,3
144529,3
58637,2
359219,2
64585,2
71744,2
495714,2
105134,2
86497,2
109817,2
36624,2
368848,2
70759,2
88136,2
243442,2
243528,2
82903,2
486377,2
371327,2
494773,2
82994,2
246623,2
44565,2
88149,2
73432,2
105138,2
88146,2
295365,2
496519,2
88087,2
267957,2
88256,2
73434,2
359210,2
271557,2
58332,2
258273,2
71954,2
267960,2
260132,2
85238,2
269725,2
82996,2
259360,2
71960,2
107966,2
246598,2
259369,2
84733,2
71971,2
328968,2
261051,2
259370,2
836,2
88121,2
356423,2
66326,2
105296,2
495721,2
107899,2
243444,2
196822,2
96881,2
88115,2
261022,2
267965,2
258151,2
244778,2
88083,2
105122,2
82907,2
243521,2
105118,2
85283,2
246611,2
88160,2
269744,2
243482,2
487916,2
258204,2
83894,2
267940,2
88194,2
437431,2
105157,2
191198,2
105219,2
107920,2
73504,2
3381,2
267933,2
71731,2
247600,2
268912,2
73486,2
258207,2
84105,2
27603,2
371360,2
128840,2
71941,2
84109,2
258216,2
258189,2
9273,2
365864,2
243507,2
83912,2
55359,2
108394,2
244470,2
107929,2
194221,2
31086,2
86486,2
150197,2
73499,2
105196,2
106211,2
105183,2
31731,2
259365,2
74798,2
261610,2
166709,2
258192,2
73495,2
86232,2
24258,2
261624,2
70724,2
244802,2
82976,2
267934,2
105225,2
359264,2
71925,2
73539,2
358290,2
246722,2
84377,2
107947,2
356389,2
357367,2
82932,2
84749,2
471906,2
246647,2
370252,2
84115,2
227995,2
88178,2
105251,2
108362,2
70743,2
16568,2
70745,2
109840,2
356368,2
39298,2
246630,2
269762,2
244496,2
267953,2
71945,2
243503,2
268922,2
109912,2
258179,2
371387,2
419991,2
267943,2
349629,2
109728,2
70737,2
368798,2
302614,2
108400,2
3407,2
260155,2
105240,2
260137,2
244488,2
73481,2
356397,2
256938,2
107932,2
85280,2
246653,2
258218,2
107935,2
246651,2
261630,2
83560,2
83035,2
61819,2
85416,2
72031,2
87931,2
130776,2
246417,2
87950,2
73293,2
258371,2
471063,2
350206,2
232458,2
370183,2
268042,2
261550,2
244454,2
86200,2
105570,2
7806,2
83821,2
86190,2
206024,2
83104,2
83100,2
359096,2
84688,2
109619,2
72038,2
43112,2
488542,2
84689,2
357715,2
243660,2
471065,2
269644,2
63729,2
258369,2
370191,2
258359,2
87963,2
241726,2
269668,2
269671,2
268031,2
260056,2
495882,2
471049,2
351117,2
471039,2
86546,2
85397,2
368957,2
105516,2
86536,2
181694,2
329685,2
84691,2
85406,2
107820,2
381770,2
190688,2
107808,2
244864,2
368981,2
359111,2
371214,2
351112,2
244862,2
83069,2
73312,2
242950,2
73314,2
350373,2
105545,2
73287,2
107785,2
72033,2
107760,2
268840,2
73245,2
83818,2
88328,2
349720,2
254431,2
260033,2
55099,2
258435,2
72039,2
87864,2
70891,2
473723,2
269630,2
269638,2
221553,2
105651,2
105585,2
102308,2
244426,2
39471,2
72055,2
243683,2
268087,2
356839,2
471085,2
83117,2
260540,2
85449,2
268080,2
83115,2
84658,2
78179,2
109595,2
87866,2
261096,2
108450,2
357719,2
368992,2
87908,2
107783,2
105602,2
109606,2
358134,2
87913,2
243666,2
486567,2
105594,2
260044,2
84684,2
246406,2
105589,2
246408,2
228748,2
109604,2
73285,2
208039,2
268853,2
87878,2
71418,2
70880,2
107766,2
107768,2
87898,2
472293,2
244430,2
325041,2
105606,2
269640,2
70877,2
109600,2
275083,2
268877,2
88082,2
109741,2
275945,2
269060,2
71993,2
368883,2
91911,2
176138,2
88060,2
243577,2
73372,2
73374,2
260098,2
85326,2
105365,2
368871,2
358295,2
244827,2
260512,2
86508,2
224602,2
358302,2
244831,2
86517,2
105431,2
269699,2
268001,2
105425,2
83853,2
105419,2
227550,2
221002,2
471005,2
261567,2
105416,2
86227,2
359170,2
350226,2
109656,2
105343,2
25678,2
387741,2
371295,2
243560,2
368858,2
267985,2
273569,2
260490,2
260121,2
243532,2
105320,2
88081,2
486369,2
349651,2
73418,2
105338,2
356865,2
246567,2
88079,2
351151,2
73392,2
356439,2
73396,2
109760,2
71989,2
269051,2
107890,2
261075,2
260110,2
357348,2
359174,2
71977,2
261585,2
246573,2
473846,2
260088,2
24830,2
107839,2
109675,2
107891,2
109677,2
246455,2
109678,2
126963,2
246457,2
359129,2
83835,2
85378,2
109686,2
73348,2
87998,2
258335,2
206307,2
29468,2
83066,2
317920,2
72003,2
86209,2
268026,2
259337,2
84134,2
83068,2
358305,2
109658,2
105513,2
85389,2
87982,2
258351,2
83829,2
268024,2
73336,2
109671,2
268879,2
368942,2
83064,2
88008,2
268014,2
246491,2
210429,2
88027,2
368925,2
371248,2
473843,2
260514,2
83454,2
260087,2
243602,2
73357,2
84698,2
349668,2
73361,2
108405,2
88020,2
105462,2
83851,2
83060,2
85367,2
246470,2
86213,2
69841,2
88010,2
70822,2
73350,2
258331,2
357692,2
485382,2
472235,2
473813,2
105473,2
267901,2
83932,2
70942,2
494564,2
248098,2
108232,2
257937,2
357531,2
351368,2
104550,2
356261,2
147577,2
73767,2
247118,2
88596,2
110166,2
242537,2
474436,2
359479,2
487304,2
247112,2
88566,2
357534,2
85058,2
84931,2
104584,2
47042,2
83987,2
356968,2
82748,2
356278,2
88556,2
260977,2
56821,2
243295,2
104565,2
108107,2
71812,2
66279,2
269913,2
104534,2
257918,2
243261,2
108121,2
110211,2
88618,2
209714,2
110213,2
84942,2
247158,2
104478,2
82692,2
104473,2
70490,2
88629,2
70488,2
70420,2
358221,2
1377,2
243262,2
84937,2
260288,2
66881,2
110181,2
371545,2
247123,2
104530,2
474445,2
261778,2
82710,2
334048,2
84940,2
104490,2
138597,2
474476,2
244593,2
110192,2
70515,2
267740,2
247090,2
244691,2
247036,2
104663,2
110110,2
43943,2
82768,2
104650,2
315477,2
84922,2
73778,2
35604,2
110112,2
244678,2
84928,2
247061,2
83985,2
82770,2
84918,2
247062,2
486452,2
358243,2
357468,2
82778,2
84057,2
247025,2
173360,2
104683,2
244693,2
487938,2
104680,2
104678,2
108355,2
83979,2
247035,2
257990,2
488760,2
349514,2
244580,2
247082,2
104598,2
82754,2
108102,2
104597,2
485016,2
471981,2
73790,2
85064,2
74649,2
370438,2
368433,2
70522,2
108242,2
356288,2
268966,2
247083,2
218593,2
110116,2
104606,2
472081,2
359417,2
368447,2
71807,2
487939,2
269893,2
85066,2
104625,2
104619,2
485033,2
356292,2
371496,2
247072,2
88529,2
54832,2
269929,2
108123,2
368363,2
88758,2
104330,2
88760,2
71844,2
108168,2
370395,2
259466,2
350287,2
104316,2
104306,2
257815,2
371579,2
238298,2
148429,2
104279,2
260333,2
247261,2
85001,2
18983,2
104335,2
349451,2
73912,2
73913,2
222239,2
257849,2
88723,2
261840,2
108164,2
247257,2
44168,2
110248,2
85015,2
260956,2
88733,2
474579,2
359571,2
259476,2
104345,2
70405,2
268980,2
260965,2
104266,2
86318,2
115397,2
82595,2
84964,2
267655,2
247311,2
110317,2
84968,2
12353,2
88813,2
88815,2
243171,2
70387,2
88798,2
108174,2
261846,2
70417,2
314546,2
269965,2
368250,2
487339,2
1395,2
349444,2
108176,2
110292,2
88791,2
359589,2
371601,2
84987,2
247304,2
472025,2
281961,2
73910,2
110215,2
85031,2
124045,2
73838,2
370424,2
104432,2
86343,2
260975,2
85028,2
73851,2
73855,2
88662,2
108215,2
257878,2
110228,2
82628,2
88684,2
98060,2
84506,2
199763,2
73836,2
82668,2
232245,2
83997,2
71846,2
70467,2
82642,2
70461,2
104442,2
259460,2
108130,2
257889,2
104440,2
86345,2
267716,2
82640,2
260298,2
88687,2
484904,2
48818,2
368302,2
27108,2
108201,2
22201,2
243234,2
108159,2
247246,2
88702,2
110244,2
267694,2
73876,2
257853,2
108160,2
73882,2
104350,2
260300,2
244606,2
104412,2
370388,2
474522,2
73857,2
85022,2
201779,2
70451,2
70447,2
104385,2
243244,2
472046,2
267701,2
326518,2
368313,2
356196,2
243240,2
343588,2
370460,2
260272,2
105106,2
243392,2
370295,2
160860,2
357589,2
370296,2
86446,2
371430,2
246833,2
244520,2
109255,2
258096,2
244744,2
486409,2
268942,2
357586,2
258094,2
260407,2
261680,2
104975,2
486521,2
358278,2
84827,2
61844,2
260417,2
368673,2
61867,2
82864,2
368667,2
85184,2
88331,2
269018,2
80898,2
73625,2
82860,2
368662,2
104980,2
47114,2
201996,2
88366,2
260207,2
84847,2
38573,2
371438,2
70653,2
267840,2
7172,2
88399,2
83936,2
474175,2
119766,2
269800,2
243385,2
73641,2
110018,2
104915,2
260208,2
246852,2
73629,2
227586,2
358272,2
371437,2
65834,2
104953,2
36267,2
258081,2
259509,2
495825,2
88388,2
202813,2
110004,2
246845,2
277557,2
71789,2
244737,2
359326,2
485148,2
246799,2
168864,2
84821,2
82885,2
371408,2
82882,2
215755,2
105078,2
105075,2
259373,2
109955,2
88284,2
244755,2
85216,2
88293,2
85211,2
244753,2
357409,2
107984,2
33292,2
472159,2
109931,2
82889,2
73561,2
73569,2
109935,2
70692,2
349605,2
472164,2
109940,2
260925,2
357619,2
73573,2
260176,2
86251,2
36087,2
357599,2
246768,2
259384,2
358176,2
35240,2
109976,2
73610,2
88316,2
246783,2
368691,2
262387,2
37220,2
105024,2
246790,2
359325,2
97108,2
105010,2
494690,2
108328,2
356349,2
261670,2
108330,2
70668,2
260187,2
244751,2
73588,2
243426,2
259375,2
73590,2
105050,2
71897,2
70674,2
368700,2
107995,2
105043,2
63328,2
70670,2
243412,2
54258,2
110020,2
82835,2
201439,2
86409,2
83958,2
359387,2
356306,2
267773,2
104728,2
70602,2
472112,2
168776,2
82791,2
261735,2
70597,2
108061,2
146766,2
86402,2
73724,2
70612,2
88473,2
258026,2
487250,2
110072,2
85122,2
261713,2
260370,2
474286,2
85113,2
13616,2
56015,2
88453,2
14915,2
83952,2
108288,2
104745,2
357555,2
186220,2
104726,2
82818,2
88489,2
104700,2
108283,2
110084,2
260262,2
104692,2
269855,2
73753,2
257993,2
85093,2
85085,2
494591,2
72550,2
85082,2
108273,2
84905,2
73750,2
269850,2
358246,2
104704,2
246994,2
359396,2
243348,2
356300,2
260363,2
494602,2
370330,2
104723,2
88480,2
84906,2
86283,2
73748,2
247011,2
359401,2
8692,2
259415,2
253839,2
47278,2
104892,2
85146,2
84852,2
53416,2
351293,2
258054,2
104862,2
88420,2
267812,2
351314,2
73687,2
474222,2
85144,2
108031,2
357438,2
357567,2
358192,2
70635,2
246912,2
261699,2
104905,2
268945,2
88401,2
110023,2
104903,2
62017,2
261012,2
269004,2
82833,2
359362,2
261697,2
246877,2
8766,2
246879,2
471943,2
268947,2
88427,2
104771,2
260232,2
108048,2
104810,2
123456,2
104808,2
104804,2
11885,2
85132,2
13903,2
357451,2
73706,2
110068,2
123279,2
474272,2
52546,2
359382,2
368568,2
268959,2
88429,2
358256,2
471944,2
258043,2
84883,2
104839,2
108033,2
149077,2
471947,2
88435,2
359377,2
86425,2
185582,2
71878,2
104827,2
474250,2
110063,2
244906,2
73190,2
244908,2
145350,2
72222,2
108923,2
106714,2
49373,2
83418,2
62027,2
401862,2
111349,2
72661,2
369602,2
258894,2
370831,2
357891,2
258890,2
83403,2
485920,2
245655,2
107414,2
72638,2
369613,2
132788,2
245644,2
358654,2
7133,2
258923,2
71340,2
106733,2
83422,2
356638,2
87154,2
472538,2
85752,2
72612,2
268487,2
129053,2
244093,2
108953,2
108967,2
72667,2
71323,2
258881,2
87213,2
60268,2
357890,2
71554,2
87216,2
71319,2
268745,2
106628,2
485906,2
244317,2
84225,2
245726,2
260703,2
108965,2
258884,2
106640,2
188718,2
83380,2
485919,2
486221,2
86742,2
72663,2
107423,2
106654,2
106648,2
72209,2
83395,2
261363,2
357173,2
86736,2
369565,2
358060,2
71324,2
268731,2
85756,2
87144,2
488196,2
259824,2
244141,2
83658,2
369681,2
72240,2
86007,2
358628,2
178604,2
106737,2
369676,2
85768,2
269194,2
260728,2
72570,2
106817,2
83441,2
260825,2
106829,2
83656,2
108878,2
108874,2
100944,2
106867,2
72564,2
258968,2
87088,2
106859,2
106855,2
472945,2
472952,2
71353,2
85779,2
107375,2
261320,2
258961,2
358634,2
72572,2
245576,2
108904,2
86762,2
72596,2
265831,2
259191,2
245605,2
369650,2
261179,2
245629,2
370823,2
258941,2
87130,2
370828,2
106748,2
258937,2
106741,2
106782,2
267619,2
245577,2
260832,2
38218,2
495352,2
350512,2
86782,2
107389,2
260726,2
85764,2
86770,2
23382,2
259831,2
245152,2
61154,2
84244,2
358637,2
350692,2
487683,2
106616,2
71205,2
357857,2
109059,2
369508,2
127791,2
71564,2
370901,2
72188,2
106505,2
90711,2
358413,2
268397,2
85686,2
350799,2
259222,2
87325,2
471424,2
244339,2
269380,2
108603,2
245784,2
34695,2
83361,2
83359,2
258822,2
109043,2
259864,2
29392,2
86060,2
109055,2
106525,2
16831,2
5082,2
71562,2
85700,2
261387,2
370656,2
85678,2
108585,2
87225,2
350466,2
70828,2
72794,2
258786,2
84470,2
109075,2
86692,2
106452,2
85662,2
106492,2
107483,2
369469,2
72809,2
369466,2
357061,2
245841,2
243995,2
358763,2
261162,2
106459,2
83331,2
83340,2
72183,2
177081,2
73905,2
244351,2
83335,2
245804,2
72780,2
106486,2
485821,2
260669,2
106478,2
85668,2
369491,2
357840,2
471438,2
80890,2
72739,2
358072,2
108989,2
269353,2
358716,2
108990,2
30515,2
106601,2
72715,2
370865,2
244324,2
86722,2
245735,2
86717,2
71278,2
84449,2
32342,2
350767,2
350760,2
488178,2
260685,2
473110,2
244081,2
108971,2
84433,2
84439,2
72678,2
350739,2
85738,2
123012,2
108620,2
106609,2
350758,2
260843,2
244077,2
86042,2
86727,2
106583,2
244062,2
370009,2
358735,2
245772,2
485853,2
244039,2
71261,2
19976,2
471741,2
103505,2
86714,2
106545,2
473151,2
109035,2
107454,2
106539,2
85704,2
106532,2
242007,2
261376,2
106580,2
84218,2
85723,2
85721,2
258849,2
98924,2
107440,2
473135,2
244055,2
72724,2
485874,2
85714,2
83702,2
72192,2
358733,2
245761,2
106561,2
85780,2
472930,2
71543,2
72406,2
71484,2
86844,2
13130,2
86930,2
107343,2
107143,2
369973,2
74264,2
72301,2
244293,2
245349,2
369846,2
369845,2
85955,2
65311,2
357974,2
84325,2
244285,2
259736,2
84321,2
63631,2
86925,2
174144,2
54992,2
85953,2
244229,2
72384,2
107161,2
268630,2
244227,2
107158,2
1355,2
108771,2
245193,2
83596,2
108666,2
356699,2
359600,2
471604,2
72287,2
86938,2
85961,2
107073,2
356697,2
245405,2
107055,2
107351,2
86934,2
245408,2
107044,2
71462,2
350076,2
72454,2
85963,2
245185,2
144576,2
83605,2
259070,2
107082,2
195224,2
245363,2
108662,2
472757,2
71479,2
49013,2
45357,2
496029,2
245376,2
245380,2
84327,2
472783,2
72435,2
18075,2
212978,2
107323,2
356700,2
84311,2
96209,2
73405,2
108702,2
268687,2
245238,2
86893,2
72305,2
71511,2
108683,2
83575,2
34810,2
108714,2
108715,2
357095,2
72339,2
85921,2
369910,2
244271,2
71513,2
261258,2
72332,2
72319,2
59952,2
85751,2
86872,2
357996,2
244265,2
83563,2
107260,2
83558,2
472632,2
72329,2
83548,2
85930,2
83546,2
108693,2
496008,2
261261,2
192743,2
108737,2
107198,2
472690,2
107195,2
71491,2
356723,2
370725,2
61613,2
259080,2
108681,2
57153,2
86919,2
245316,2
268637,2
260784,2
86921,2
358507,2
86907,2
245273,2
86861,2
369907,2
369906,2
472620,2
245285,2
358537,2
107219,2
108721,2
74260,2
370716,2
155233,2
350582,2
259730,2
268645,2
86867,2
107199,2
245416,2
269242,2
72455,2
85844,2
87037,2
259761,2
36995,2
79702,2
71537,2
108633,2
85852,2
260756,2
245452,2
261296,2
106938,2
106930,2
369738,2
106393,2
356669,2
72537,2
83488,2
253680,2
87029,2
86791,2
107376,2
259015,2
84254,2
83499,2
106978,2
85984,2
370795,2
106964,2
356760,2
108856,2
108862,2
85988,2
107378,2
108864,2
357126,2
261304,2
472899,2
245511,2
145726,2
358620,2
260824,2
471559,2
71369,2
85795,2
244145,2
83463,2
268724,2
290117,2
341766,2
358622,2
268520,2
86788,2
245530,2
65103,2
71373,2
72544,2
83643,2
87075,2
84357,2
79558,2
72253,2
72540,2
260738,2
87060,2
495541,2
258986,2
83465,2
244147,2
197021,2
369719,2
108629,2
85798,2
358616,2
106984,2
106988,2
86940,2
472833,2
72495,2
86968,2
72500,2
244303,2
86833,2
108817,2
259746,2
472836,2
244307,2
259747,2
83623,2
259142,2
259042,2
245431,2
356685,2
83628,2
71435,2
245419,2
86836,2
72489,2
85884,2
260769,2
358019,2
86951,2
71451,2
108806,2
488223,2
268561,2
245417,2
86955,2
108810,2
108816,2
71441,2
84339,2
72485,2
108647,2
71423,2
72273,2
245179,2
395135,2
86797,2
244306,2
83509,2
268536,2
84341,2
106996,2
350672,2
22690,2
268709,2
433952,2
369775,2
106990,2
87010,2
370786,2
245445,2
83511,2
487800,2
22058,2
261283,2
71527,2
24014,2
86812,2
207084,2
72508,2
83514,2
108823,2
31873,2
108837,2
260818,2
259036,2
51427,2
56998,2
71408,2
349912,2
106432,2
258446,2
269537,2
96158,2
105924,2
86604,2
57998,2
85568,2
73081,2
86118,2
109412,2
244968,2
246198,2
244969,2
261463,2
87763,2
86124,2
369166,2
87765,2
73075,2
75398,2
221187,2
54728,2
73073,2
72078,2
243818,2
105954,2
105952,2
243814,2
87721,2
105942,2
83775,2
244190,2
